"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","QGDP","TOT","PC_CHGPY","Q","1989-Q2",4.710256463,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1989-Q3",4.217315472,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1989-Q4",6.325744829,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1990-Q1",3.039829423,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1990-Q2",7.69589421,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1990-Q3",7.618695204,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1990-Q4",4.186287584,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1991-Q1",5.596470651,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1991-Q2",3.582323611,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1991-Q3",1.648629178,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1991-Q4",2.557379748,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1992-Q1",1.703118948,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1992-Q2",0.862591393,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1992-Q3",1.205318749,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1992-Q4",-0.141208408,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1993-Q1",0.952661935,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1993-Q2",-0.036541775,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1993-Q3",-0.870782185,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1993-Q4",0.393745975,"E"
"JPN","QGDP","TOT","PC_CHGPY","Q","1994-Q1",0.16295216,
"JPN","QGDP","TOT","PC_CHGPY","Q","1994-Q2",0.246949548,
"JPN","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.13335896,
"JPN","QGDP","TOT","PC_CHGPY","Q","1994-Q4",1.086185939,
"JPN","QGDP","TOT","PC_CHGPY","Q","1995-Q1",1.304079422,
"JPN","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.822567926,
"JPN","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.844528694,
"JPN","QGDP","TOT","PC_CHGPY","Q","1995-Q4",3.506447527,
"JPN","QGDP","TOT","PC_CHGPY","Q","1996-Q1",3.208519955,
"JPN","QGDP","TOT","PC_CHGPY","Q","1996-Q2",3.551112085,
"JPN","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.480861965,
"JPN","QGDP","TOT","PC_CHGPY","Q","1996-Q4",3.372146816,
"JPN","QGDP","TOT","PC_CHGPY","Q","1997-Q1",2.800181482,
"JPN","QGDP","TOT","PC_CHGPY","Q","1997-Q2",0.745330443,
"JPN","QGDP","TOT","PC_CHGPY","Q","1997-Q3",0.813965899,
"JPN","QGDP","TOT","PC_CHGPY","Q","1997-Q4",-0.262160346,
"JPN","QGDP","TOT","PC_CHGPY","Q","1998-Q1",-1.72769643,
"JPN","QGDP","TOT","PC_CHGPY","Q","1998-Q2",-1.422856274,
"JPN","QGDP","TOT","PC_CHGPY","Q","1998-Q3",-1.438164644,
"JPN","QGDP","TOT","PC_CHGPY","Q","1998-Q4",-0.681350495,
"JPN","QGDP","TOT","PC_CHGPY","Q","1999-Q1",-0.843671056,
"JPN","QGDP","TOT","PC_CHGPY","Q","1999-Q2",-0.027338374,
"JPN","QGDP","TOT","PC_CHGPY","Q","1999-Q3",0.325730197,
"JPN","QGDP","TOT","PC_CHGPY","Q","1999-Q4",-0.43532005,
"JPN","QGDP","TOT","PC_CHGPY","Q","2000-Q1",2.665256037,
"JPN","QGDP","TOT","PC_CHGPY","Q","2000-Q2",2.760524102,
"JPN","QGDP","TOT","PC_CHGPY","Q","2000-Q3",2.240779723,
"JPN","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.200928618,
"JPN","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.226228012,
"JPN","QGDP","TOT","PC_CHGPY","Q","2001-Q2",0.985984816,
"JPN","QGDP","TOT","PC_CHGPY","Q","2001-Q3",-0.139949814,
"JPN","QGDP","TOT","PC_CHGPY","Q","2001-Q4",-1.443059733,
"JPN","QGDP","TOT","PC_CHGPY","Q","2002-Q1",-1.99992335,
"JPN","QGDP","TOT","PC_CHGPY","Q","2002-Q2",-0.463070222,
"JPN","QGDP","TOT","PC_CHGPY","Q","2002-Q3",0.951617773,
"JPN","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.580458812,
"JPN","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.472042815,
"JPN","QGDP","TOT","PC_CHGPY","Q","2003-Q2",1.346377889,
"JPN","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.327033247,
"JPN","QGDP","TOT","PC_CHGPY","Q","2003-Q4",2.150081282,
"JPN","QGDP","TOT","PC_CHGPY","Q","2004-Q1",2.833193832,
"JPN","QGDP","TOT","PC_CHGPY","Q","2004-Q2",2.146101271,
"JPN","QGDP","TOT","PC_CHGPY","Q","2004-Q3",2.469795688,
"JPN","QGDP","TOT","PC_CHGPY","Q","2004-Q4",1.173832423,
"JPN","QGDP","TOT","PC_CHGPY","Q","2005-Q1",0.952673332,
"JPN","QGDP","TOT","PC_CHGPY","Q","2005-Q2",1.719482304,
"JPN","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.127563892,
"JPN","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.50249241,
"JPN","QGDP","TOT","PC_CHGPY","Q","2006-Q1",2.138269945,
"JPN","QGDP","TOT","PC_CHGPY","Q","2006-Q2",1.505119747,
"JPN","QGDP","TOT","PC_CHGPY","Q","2006-Q3",0.288549707,
"JPN","QGDP","TOT","PC_CHGPY","Q","2006-Q4",1.464532045,
"JPN","QGDP","TOT","PC_CHGPY","Q","2007-Q1",1.976653678,
"JPN","QGDP","TOT","PC_CHGPY","Q","2007-Q2",1.851354568,
"JPN","QGDP","TOT","PC_CHGPY","Q","2007-Q3",1.501673319,
"JPN","QGDP","TOT","PC_CHGPY","Q","2007-Q4",0.589311403,
"JPN","QGDP","TOT","PC_CHGPY","Q","2008-Q1",0.288153569,
"JPN","QGDP","TOT","PC_CHGPY","Q","2008-Q2",-0.341231462,
"JPN","QGDP","TOT","PC_CHGPY","Q","2008-Q3",-1.042552389,
"JPN","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-3.898598606,
"JPN","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-8.843954337,
"JPN","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-6.517426769,
"JPN","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-5.384301198,
"JPN","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.786649552,
"JPN","QGDP","TOT","PC_CHGPY","Q","2010-Q1",4.257040872,
"JPN","QGDP","TOT","PC_CHGPY","Q","2010-Q2",3.487603477,
"JPN","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.410995316,
"JPN","QGDP","TOT","PC_CHGPY","Q","2010-Q4",3.264024095,
"JPN","QGDP","TOT","PC_CHGPY","Q","2011-Q1",1.114304367,
"JPN","QGDP","TOT","PC_CHGPY","Q","2011-Q2",-0.943237097,
"JPN","QGDP","TOT","PC_CHGPY","Q","2011-Q3",-0.343492658,
"JPN","QGDP","TOT","PC_CHGPY","Q","2011-Q4",0.331731709,
"JPN","QGDP","TOT","PC_CHGPY","Q","2012-Q1",2.805707574,
"JPN","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.764349917,
"JPN","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-0.054714261,
"JPN","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.008187297,
"JPN","QGDP","TOT","PC_CHGPY","Q","2013-Q1",0.006946168,
"JPN","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.842122899,
"JPN","QGDP","TOT","PC_CHGPY","Q","2013-Q3",3.206956392,
"JPN","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.151541065,
"JPN","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.574495826,
"JPN","QGDP","TOT","PC_CHGPY","Q","2014-Q2",-0.174956095,
"JPN","QGDP","TOT","PC_CHGPY","Q","2014-Q3",-1.041854496,
"JPN","QGDP","TOT","PC_CHGPY","Q","2014-Q4",-0.460053991,
"JPN","QGDP","TOT","PC_CHGPY","Q","2015-Q1",0.266936974,
"JPN","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.249236669,
"JPN","QGDP","TOT","PC_CHGPY","Q","2015-Q3",2.26330075,
"JPN","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.622543333,
"JPN","QGDP","TOT","PC_CHGPY","Q","2016-Q1",0.811757715,
"JPN","QGDP","TOT","PC_CHGPY","Q","2016-Q2",0.515448308,
"JPN","QGDP","TOT","PC_CHGPY","Q","2016-Q3",0.617717032,
"JPN","QGDP","TOT","PC_CHGPY","Q","2016-Q4",0.939776898,
"JPN","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.005949886,
"JPN","QGDP","TOT","PC_CHGPY","Q","2017-Q2",1.51507058,
"JPN","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.173076927,
"JPN","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.137124611,
"JPN","QGDP","TOT","PC_CHGPY","Q","2018-Q1",1.41109454,
"JPN","QGDP","TOT","PC_CHGPY","Q","2018-Q2",1.368028037,
"JPN","QGDP","TOT","PC_CHGPY","Q","2018-Q3",0.011103436,
"JPN","QGDP","TOT","PC_CHGPY","Q","2018-Q4",-0.238224393,
"JPN","QGDP","TOT","PC_CHGPY","Q","2019-Q1",-0.121214261,
"JPN","QGDP","TOT","PC_CHGPY","Q","2019-Q2",-0.102274926,
"JPN","QGDP","TOT","PC_CHGPY","Q","2019-Q3",0.633529629,
"JPN","QGDP","TOT","PC_CHGPY","Q","2019-Q4",-1.995288488,
"JPN","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-1.79469798,
"JPN","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-9.886718931,
"JPN","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-5.034554452,
"JPN","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-0.518241561,
"JPN","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-1.096159639,
"JPN","QGDP","TOT","PC_CHGPY","Q","2021-Q2",7.812062282,
"JPN","QGDP","TOT","PC_CHGPY","Q","2021-Q3",1.701549071,
"JPN","QGDP","TOT","PC_CHGPY","Q","2021-Q4",0.931898472,
"JPN","QGDP","TOT","PC_CHGPY","Q","2022-Q1",0.628347276,
"JPN","QGDP","TOT","PC_CHGPY","Q","2022-Q2",1.433213555,
"JPN","QGDP","TOT","PC_CHGPY","Q","2022-Q3",1.525178493,
"JPN","QGDP","TOT","PC_CHGPY","Q","2022-Q4",0.433210967,
"GBR","QGDP","TOT","PC_CHGPY","Q","1956-Q1",2.758290324,
"GBR","QGDP","TOT","PC_CHGPY","Q","1956-Q2",2.439796478,
"GBR","QGDP","TOT","PC_CHGPY","Q","1956-Q3",0.342312731,
"GBR","QGDP","TOT","PC_CHGPY","Q","1956-Q4",1.178879114,
"GBR","QGDP","TOT","PC_CHGPY","Q","1957-Q1",2.039880299,
"GBR","QGDP","TOT","PC_CHGPY","Q","1957-Q2",2.314608943,
"GBR","QGDP","TOT","PC_CHGPY","Q","1957-Q3",1.848371637,
"GBR","QGDP","TOT","PC_CHGPY","Q","1957-Q4",1.566813344,
"GBR","QGDP","TOT","PC_CHGPY","Q","1958-Q1",1.690356714,
"GBR","QGDP","TOT","PC_CHGPY","Q","1958-Q2",-0.683609576,
"GBR","QGDP","TOT","PC_CHGPY","Q","1958-Q3",2.094943088,
"GBR","QGDP","TOT","PC_CHGPY","Q","1958-Q4",2.112154516,
"GBR","QGDP","TOT","PC_CHGPY","Q","1959-Q1",0.539110902,
"GBR","QGDP","TOT","PC_CHGPY","Q","1959-Q2",4.622391004,
"GBR","QGDP","TOT","PC_CHGPY","Q","1959-Q3",4.594580862,
"GBR","QGDP","TOT","PC_CHGPY","Q","1959-Q4",7.144618509,
"GBR","QGDP","TOT","PC_CHGPY","Q","1960-Q1",9.132318071,
"GBR","QGDP","TOT","PC_CHGPY","Q","1960-Q2",6.505310023,
"GBR","QGDP","TOT","PC_CHGPY","Q","1960-Q3",5.818141442,
"GBR","QGDP","TOT","PC_CHGPY","Q","1960-Q4",3.940269815,
"GBR","QGDP","TOT","PC_CHGPY","Q","1961-Q1",3.018095364,
"GBR","QGDP","TOT","PC_CHGPY","Q","1961-Q2",4.221526992,
"GBR","QGDP","TOT","PC_CHGPY","Q","1961-Q3",2.185788766,
"GBR","QGDP","TOT","PC_CHGPY","Q","1961-Q4",1.226945921,
"GBR","QGDP","TOT","PC_CHGPY","Q","1962-Q1",0.135906148,
"GBR","QGDP","TOT","PC_CHGPY","Q","1962-Q2",0.706384283,
"GBR","QGDP","TOT","PC_CHGPY","Q","1962-Q3",1.767446636,
"GBR","QGDP","TOT","PC_CHGPY","Q","1962-Q4",1.581358244,
"GBR","QGDP","TOT","PC_CHGPY","Q","1963-Q1",1.545434758,
"GBR","QGDP","TOT","PC_CHGPY","Q","1963-Q2",5.036213042,
"GBR","QGDP","TOT","PC_CHGPY","Q","1963-Q3",4.940973186,
"GBR","QGDP","TOT","PC_CHGPY","Q","1963-Q4",7.701369273,
"GBR","QGDP","TOT","PC_CHGPY","Q","1964-Q1",7.939299945,
"GBR","QGDP","TOT","PC_CHGPY","Q","1964-Q2",5.297701351,
"GBR","QGDP","TOT","PC_CHGPY","Q","1964-Q3",5.186079913,
"GBR","QGDP","TOT","PC_CHGPY","Q","1964-Q4",4.486222024,
"GBR","QGDP","TOT","PC_CHGPY","Q","1965-Q1",3.471780105,
"GBR","QGDP","TOT","PC_CHGPY","Q","1965-Q2",1.648001927,
"GBR","QGDP","TOT","PC_CHGPY","Q","1965-Q3",2.103555248,
"GBR","QGDP","TOT","PC_CHGPY","Q","1965-Q4",1.249978895,
"GBR","QGDP","TOT","PC_CHGPY","Q","1966-Q1",1.704176616,
"GBR","QGDP","TOT","PC_CHGPY","Q","1966-Q2",2.192737509,
"GBR","QGDP","TOT","PC_CHGPY","Q","1966-Q3",1.711625513,
"GBR","QGDP","TOT","PC_CHGPY","Q","1966-Q4",0.57808609,
"GBR","QGDP","TOT","PC_CHGPY","Q","1967-Q1",1.751659525,
"GBR","QGDP","TOT","PC_CHGPY","Q","1967-Q2",2.65740751,
"GBR","QGDP","TOT","PC_CHGPY","Q","1967-Q3",2.785265544,
"GBR","QGDP","TOT","PC_CHGPY","Q","1967-Q4",3.807807941,
"GBR","QGDP","TOT","PC_CHGPY","Q","1968-Q1",6.143633269,
"GBR","QGDP","TOT","PC_CHGPY","Q","1968-Q2",4.213628151,
"GBR","QGDP","TOT","PC_CHGPY","Q","1968-Q3",5.759977735,
"GBR","QGDP","TOT","PC_CHGPY","Q","1968-Q4",5.644877924,
"GBR","QGDP","TOT","PC_CHGPY","Q","1969-Q1",1.701003644,
"GBR","QGDP","TOT","PC_CHGPY","Q","1969-Q2",2.924088254,
"GBR","QGDP","TOT","PC_CHGPY","Q","1969-Q3",1.512628857,
"GBR","QGDP","TOT","PC_CHGPY","Q","1969-Q4",1.508791203,
"GBR","QGDP","TOT","PC_CHGPY","Q","1970-Q1",1.105603307,
"GBR","QGDP","TOT","PC_CHGPY","Q","1970-Q2",2.77233282,
"GBR","QGDP","TOT","PC_CHGPY","Q","1970-Q3",3.188561857,
"GBR","QGDP","TOT","PC_CHGPY","Q","1970-Q4",3.692579593,
"GBR","QGDP","TOT","PC_CHGPY","Q","1971-Q1",3.793811754,
"GBR","QGDP","TOT","PC_CHGPY","Q","1971-Q2",3.15315535,
"GBR","QGDP","TOT","PC_CHGPY","Q","1971-Q3",3.986704543,
"GBR","QGDP","TOT","PC_CHGPY","Q","1971-Q4",3.416974276,
"GBR","QGDP","TOT","PC_CHGPY","Q","1972-Q1",4.158802003,
"GBR","QGDP","TOT","PC_CHGPY","Q","1972-Q2",5.022580569,
"GBR","QGDP","TOT","PC_CHGPY","Q","1972-Q3",3.463110946,
"GBR","QGDP","TOT","PC_CHGPY","Q","1972-Q4",4.721628103,
"GBR","QGDP","TOT","PC_CHGPY","Q","1973-Q1",9.710286293,
"GBR","QGDP","TOT","PC_CHGPY","Q","1973-Q2",7.043217492,
"GBR","QGDP","TOT","PC_CHGPY","Q","1973-Q3",5.718609392,
"GBR","QGDP","TOT","PC_CHGPY","Q","1973-Q4",3.673216772,
"GBR","QGDP","TOT","PC_CHGPY","Q","1974-Q1",-3.922518772,
"GBR","QGDP","TOT","PC_CHGPY","Q","1974-Q2",-2.685842644,
"GBR","QGDP","TOT","PC_CHGPY","Q","1974-Q3",-1.12645426,
"GBR","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-2.183238527,
"GBR","QGDP","TOT","PC_CHGPY","Q","1975-Q1",0.642068654,
"GBR","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-2.424538456,
"GBR","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-3.375763069,
"GBR","QGDP","TOT","PC_CHGPY","Q","1975-Q4",-0.830012991,
"GBR","QGDP","TOT","PC_CHGPY","Q","1976-Q1",0.77131913,
"GBR","QGDP","TOT","PC_CHGPY","Q","1976-Q2",2.326189232,
"GBR","QGDP","TOT","PC_CHGPY","Q","1976-Q3",4.013889445,
"GBR","QGDP","TOT","PC_CHGPY","Q","1976-Q4",5.027913315,
"GBR","QGDP","TOT","PC_CHGPY","Q","1977-Q1",3.279610114,
"GBR","QGDP","TOT","PC_CHGPY","Q","1977-Q2",2.636967768,
"GBR","QGDP","TOT","PC_CHGPY","Q","1977-Q3",2.040205688,
"GBR","QGDP","TOT","PC_CHGPY","Q","1977-Q4",1.623501641,
"GBR","QGDP","TOT","PC_CHGPY","Q","1978-Q1",2.424727108,
"GBR","QGDP","TOT","PC_CHGPY","Q","1978-Q2",4.401120316,
"GBR","QGDP","TOT","PC_CHGPY","Q","1978-Q3",5.102630697,
"GBR","QGDP","TOT","PC_CHGPY","Q","1978-Q4",4.253584122,
"GBR","QGDP","TOT","PC_CHGPY","Q","1979-Q1",2.944543009,
"GBR","QGDP","TOT","PC_CHGPY","Q","1979-Q2",6.250656539,
"GBR","QGDP","TOT","PC_CHGPY","Q","1979-Q3",2.468702795,
"GBR","QGDP","TOT","PC_CHGPY","Q","1979-Q4",2.610859818,
"GBR","QGDP","TOT","PC_CHGPY","Q","1980-Q1",1.981534796,
"GBR","QGDP","TOT","PC_CHGPY","Q","1980-Q2",-4.270650731,
"GBR","QGDP","TOT","PC_CHGPY","Q","1980-Q3",-2.194130574,
"GBR","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-4.300388074,
"GBR","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-3.394661527,
"GBR","QGDP","TOT","PC_CHGPY","Q","1981-Q2",-1.285402185,
"GBR","QGDP","TOT","PC_CHGPY","Q","1981-Q3",-0.102205572,
"GBR","QGDP","TOT","PC_CHGPY","Q","1981-Q4",1.116367762,
"GBR","QGDP","TOT","PC_CHGPY","Q","1982-Q1",1.326497297,
"GBR","QGDP","TOT","PC_CHGPY","Q","1982-Q2",2.182975607,
"GBR","QGDP","TOT","PC_CHGPY","Q","1982-Q3",1.328041338,
"GBR","QGDP","TOT","PC_CHGPY","Q","1982-Q4",1.918845907,
"GBR","QGDP","TOT","PC_CHGPY","Q","1983-Q1",3.712189922,
"GBR","QGDP","TOT","PC_CHGPY","Q","1983-Q2",3.32796459,
"GBR","QGDP","TOT","PC_CHGPY","Q","1983-Q3",4.159382084,
"GBR","QGDP","TOT","PC_CHGPY","Q","1983-Q4",4.256515154,
"GBR","QGDP","TOT","PC_CHGPY","Q","1984-Q1",3.084918687,
"GBR","QGDP","TOT","PC_CHGPY","Q","1984-Q2",1.413544724,
"GBR","QGDP","TOT","PC_CHGPY","Q","1984-Q3",1.004450815,
"GBR","QGDP","TOT","PC_CHGPY","Q","1984-Q4",2.118498105,
"GBR","QGDP","TOT","PC_CHGPY","Q","1985-Q1",2.13385027,
"GBR","QGDP","TOT","PC_CHGPY","Q","1985-Q2",5.24240978,
"GBR","QGDP","TOT","PC_CHGPY","Q","1985-Q3",4.65638222,
"GBR","QGDP","TOT","PC_CHGPY","Q","1985-Q4",2.910528207,
"GBR","QGDP","TOT","PC_CHGPY","Q","1986-Q1",3.170150602,
"GBR","QGDP","TOT","PC_CHGPY","Q","1986-Q2",1.640427211,
"GBR","QGDP","TOT","PC_CHGPY","Q","1986-Q3",2.030672395,
"GBR","QGDP","TOT","PC_CHGPY","Q","1986-Q4",3.468817695,
"GBR","QGDP","TOT","PC_CHGPY","Q","1987-Q1",3.505649718,
"GBR","QGDP","TOT","PC_CHGPY","Q","1987-Q2",4.504238643,
"GBR","QGDP","TOT","PC_CHGPY","Q","1987-Q3",6.508989554,
"GBR","QGDP","TOT","PC_CHGPY","Q","1987-Q4",6.272554475,
"GBR","QGDP","TOT","PC_CHGPY","Q","1988-Q1",6.887093693,
"GBR","QGDP","TOT","PC_CHGPY","Q","1988-Q2",5.557983487,
"GBR","QGDP","TOT","PC_CHGPY","Q","1988-Q3",4.487859336,
"GBR","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.884338224,
"GBR","QGDP","TOT","PC_CHGPY","Q","1989-Q1",2.853987667,
"GBR","QGDP","TOT","PC_CHGPY","Q","1989-Q2",3.048436769,
"GBR","QGDP","TOT","PC_CHGPY","Q","1989-Q3",1.671469378,
"GBR","QGDP","TOT","PC_CHGPY","Q","1989-Q4",1.10008359,
"GBR","QGDP","TOT","PC_CHGPY","Q","1990-Q1",1.439219507,
"GBR","QGDP","TOT","PC_CHGPY","Q","1990-Q2",1.383939747,
"GBR","QGDP","TOT","PC_CHGPY","Q","1990-Q3",0.166284439,
"GBR","QGDP","TOT","PC_CHGPY","Q","1990-Q4",-0.430679431,
"GBR","QGDP","TOT","PC_CHGPY","Q","1991-Q1",-1.753462875,
"GBR","QGDP","TOT","PC_CHGPY","Q","1991-Q2",-2.465805205,
"GBR","QGDP","TOT","PC_CHGPY","Q","1991-Q3",-1.559182918,
"GBR","QGDP","TOT","PC_CHGPY","Q","1991-Q4",-0.952770471,
"GBR","QGDP","TOT","PC_CHGPY","Q","1992-Q1",-0.51033117,
"GBR","QGDP","TOT","PC_CHGPY","Q","1992-Q2",-0.461623088,
"GBR","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.380218602,
"GBR","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.716993881,
"GBR","QGDP","TOT","PC_CHGPY","Q","1993-Q1",1.435255457,
"GBR","QGDP","TOT","PC_CHGPY","Q","1993-Q2",2.170616144,
"GBR","QGDP","TOT","PC_CHGPY","Q","1993-Q3",2.380402198,
"GBR","QGDP","TOT","PC_CHGPY","Q","1993-Q4",2.43166853,
"GBR","QGDP","TOT","PC_CHGPY","Q","1994-Q1",2.825575189,
"GBR","QGDP","TOT","PC_CHGPY","Q","1994-Q2",3.506210932,
"GBR","QGDP","TOT","PC_CHGPY","Q","1994-Q3",3.839408533,
"GBR","QGDP","TOT","PC_CHGPY","Q","1994-Q4",3.73420581,
"GBR","QGDP","TOT","PC_CHGPY","Q","1995-Q1",2.908461333,
"GBR","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.014827659,
"GBR","QGDP","TOT","PC_CHGPY","Q","1995-Q3",1.932730408,
"GBR","QGDP","TOT","PC_CHGPY","Q","1995-Q4",1.621436756,
"GBR","QGDP","TOT","PC_CHGPY","Q","1996-Q1",1.77687324,
"GBR","QGDP","TOT","PC_CHGPY","Q","1996-Q2",1.631600546,
"GBR","QGDP","TOT","PC_CHGPY","Q","1996-Q3",1.693796808,
"GBR","QGDP","TOT","PC_CHGPY","Q","1996-Q4",2.523220126,
"GBR","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.675341492,
"GBR","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.733744756,
"GBR","QGDP","TOT","PC_CHGPY","Q","1997-Q3",4.599485986,
"GBR","QGDP","TOT","PC_CHGPY","Q","1997-Q4",5.075149471,
"GBR","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.11069815,
"GBR","QGDP","TOT","PC_CHGPY","Q","1998-Q2",3.565793971,
"GBR","QGDP","TOT","PC_CHGPY","Q","1998-Q3",2.916229842,
"GBR","QGDP","TOT","PC_CHGPY","Q","1998-Q4",2.074699876,
"GBR","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.193432972,
"GBR","QGDP","TOT","PC_CHGPY","Q","1999-Q2",2.063279175,
"GBR","QGDP","TOT","PC_CHGPY","Q","1999-Q3",3.467173459,
"GBR","QGDP","TOT","PC_CHGPY","Q","1999-Q4",4.314615912,
"GBR","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.774235439,
"GBR","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.035943308,
"GBR","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.826721414,
"GBR","QGDP","TOT","PC_CHGPY","Q","2000-Q4",2.782263727,
"GBR","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.472440984,
"GBR","QGDP","TOT","PC_CHGPY","Q","2001-Q2",2.178308529,
"GBR","QGDP","TOT","PC_CHGPY","Q","2001-Q3",2.127560521,
"GBR","QGDP","TOT","PC_CHGPY","Q","2001-Q4",1.856437757,
"GBR","QGDP","TOT","PC_CHGPY","Q","2002-Q1",1.342345197,
"GBR","QGDP","TOT","PC_CHGPY","Q","2002-Q2",1.503757586,
"GBR","QGDP","TOT","PC_CHGPY","Q","2002-Q3",1.772300103,
"GBR","QGDP","TOT","PC_CHGPY","Q","2002-Q4",2.458800422,
"GBR","QGDP","TOT","PC_CHGPY","Q","2003-Q1",2.750817559,
"GBR","QGDP","TOT","PC_CHGPY","Q","2003-Q2",3.088572969,
"GBR","QGDP","TOT","PC_CHGPY","Q","2003-Q3",3.354393079,
"GBR","QGDP","TOT","PC_CHGPY","Q","2003-Q4",3.292148359,
"GBR","QGDP","TOT","PC_CHGPY","Q","2004-Q1",3.098588932,
"GBR","QGDP","TOT","PC_CHGPY","Q","2004-Q2",2.764085318,
"GBR","QGDP","TOT","PC_CHGPY","Q","2004-Q3",2.004018986,
"GBR","QGDP","TOT","PC_CHGPY","Q","2004-Q4",1.537253269,
"GBR","QGDP","TOT","PC_CHGPY","Q","2005-Q1",1.846135126,
"GBR","QGDP","TOT","PC_CHGPY","Q","2005-Q2",2.269018694,
"GBR","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.900683132,
"GBR","QGDP","TOT","PC_CHGPY","Q","2005-Q4",3.64719283,
"GBR","QGDP","TOT","PC_CHGPY","Q","2006-Q1",3.229974446,
"GBR","QGDP","TOT","PC_CHGPY","Q","2006-Q2",2.503161554,
"GBR","QGDP","TOT","PC_CHGPY","Q","2006-Q3",1.776273043,
"GBR","QGDP","TOT","PC_CHGPY","Q","2006-Q4",1.164563713,
"GBR","QGDP","TOT","PC_CHGPY","Q","2007-Q1",1.866330607,
"GBR","QGDP","TOT","PC_CHGPY","Q","2007-Q2",2.296422371,
"GBR","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.927932256,
"GBR","QGDP","TOT","PC_CHGPY","Q","2007-Q4",3.15755236,
"GBR","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.58977639,
"GBR","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.432620437,
